起始城市	到达城市	公司			航班号	起飞时间戳		到达时间戳		价格	最大折扣	满载	当前人数		
青岛	重庆	中国国际航空公司		CA4639	201711091810	201711092215	2341	0.37	100	95	
青岛	大连	中国国际航空公司		CA4621	201712260745	201712260835	3170	0	220	214	
青岛	大连	中国国际航空公司		CA4623	201711160920	201711161010	3281	0.2	110	102	
青岛	大连	中国国际航空公司		CA4873	201712130920	201712131010	1763	0.1	270	264	
青岛	大连	中国国际航空公司		CA4629	201711221820	201711221905	2886	0.5	220	217	
青岛	大连	中国国际航空公司		CA4627	201712082000	201712082050	2057	0.2	290	282	
青岛	大连	中国国际航空公司		CA4625	201712282050	201712282140	2287	0.3	160	153	
青岛	大连	中国南方航空(集团)公司	CZ6424	201712262200	201712262250	2626	0.39	240	237	
青岛	大庆	中国南方航空(集团)公司	CZ6226	201712132040	201712132240	3151	0.2	120	115	
青岛	福州	中国国际航空公司		CA4725	201711301645	201711302000	1961	0.1	120	114	
青岛	广州	中国国际航空公司		CA4675	201711230820	201711231115	2571	0.4	300	296	
青岛	广州	中国南方航空(集团)公司	CZ3534	201712181240	201712181540	2391	0.4	100	95	
青岛	广州	中国国际航空公司		CA4671	201711191625	201711192005	3550	0.3	270	267	
青岛	广州	中国南方航空(集团)公司	CZ3574	201712201755	201712202055	3089	0.4	190	180	
青岛	贵阳	中国国际航空公司		CA4733	201711081440	201711081855	2448	0.47	140	132	
青岛	贵阳	中国南方航空(集团)公司	CZ3670	201711252125	201711250055	2068	0.2	210	203	
青岛	桂林	中国国际航空公司		CA4751	201711190755	201711191200	2634	0.5	150	141	
青岛	桂林	中国南方航空(集团)公司	CZ3266	201711301745	201711302220	2100	0.3	120	117	
青岛	哈尔滨	中国南方航空(集团)公司	CZ3631	201711021035	201711021210	3720	0.1	280	272	
青岛	哈尔滨	中国南方航空(集团)公司	CZ6260	201712282030	201712282225	1954	0.3	100	97	
青岛	海口	中国国际航空公司		CA4638	201711111605	201711111950	2763	0.2	220	216	
青岛	海口	中国国际航空公司		CA4648	201712101605	201712101950	3077	0.4	100	92	
青岛	杭州	中国国际航空公司		CA4711	201711140750	201711140920	2828	0.1	110	101	
青岛	杭州	中国国际航空公司		CA4775	201711150920	201711151050	1577	0.19	120	114	
青岛	杭州	中国国际航空公司		CA4689	201712201550	201712201720	3395	0.4	240	232	
青岛	杭州	中国南方航空(集团)公司	CZ3266	201712081745	201712081925	2833	0.1	150	145	
青岛	合肥	中国国际航空公司		CA4705	201712270805	201712270920	2183	0.5	190	184	
青岛	合肥	中国国际航空公司		CA4725	201711291645	201711291800	3287	0.5	180	171	
青岛	呼和浩特	中国国际航空公司		CA4717	201711110745	201711111030	2749	0.2	220	214	
青岛	呼和浩特	中国国际航空公司		CA4799	201711081640	201711081925	2742	0.4	290	280	
青岛	济南	中国国际航空公司		CA4795	201712010810	201712010850	2273	0.5	260	254	
青岛	济南	中国国际航空公司		CA4715	201712080830	201712080910	3678	0.3	240	236	
青岛	昆明	中国国际航空公司		CA4695	201711180750	201711181235	2483	0.3	230	227	
青岛	昆明	海航集团祥鹏航空公司		8L9960	201711191920	201711192350	2905	0.4	230	224	
青岛	兰州	中国国际航空公司		CA4607	201712141415	201712141755	1726	0.2	190	185	
青岛	临沂	中国国际航空公司		CA4671	201711121625	201711121700	2303	0.5	190	183	
青岛	南京	中国国际航空公司		CA4695	201711120750	201711120855	2585	0.18	270	265	
青岛	南宁	中国国际航空公司		CA4711	201711140750	201711141230	1717	0.33	220	210	
青岛	南宁	中国南方航空(集团)公司	CZ6386	201710312025	201710310025	2705	0.2	240	236	
青岛	南通	四川航空股份有限公司		3U3201	201711131020	201711131130	2761	0.4	230	224	
青岛	宁波	中国国际航空公司		CA4709	201711290755	201711290920	1774	0.3	270	264	
青岛	宁波	中国南方航空(集团)公司	CZ3856	201712241230	201712241335	2592	0.5	260	250	
青岛	三亚	中国国际航空公司		CA4615	201710310910	201710311420	2246	0.3	190	181	
青岛	三亚	中国国际航空公司		CA4831	201711040955	201711041500	2822	0.3	190	180	
青岛	厦门	中国国际航空公司		CA4709	201711010755	201711011130	3424	0.5	260	257	
青岛	厦门	中国国际航空公司		CA4831	201712020955	201712021210	3165	0.12	270	267	
青岛	厦门	中国南方航空(集团)公司	CZ6259	201711101200	201711101535	2345	0.1	280	274	
青岛	厦门	中国国际航空公司		CA4990	201712161820	201712162040	2576	0.3	130	122	
青岛	厦门	中国国际航空公司		CA4956	201712101910	201712102130	3117	0.1	150	143	
青岛	汕头	中国南方航空(集团)公司	CZ3856	201711071230	201711071600	2920	0.1	210	204	
青岛	上海	中国国际航空公司		CA4663	201712230800	201712230920	2520	0.1	150	142	
青岛	上海	上海航空公司		FM5540	201711160900	201711161010	3410	0.4	240	236	
青岛	上海	上海航空公司		FM5596	201712181020	201712181140	2287	0.3	270	265	
青岛	上海	中国国际航空公司		CA4661	201712011210	201712011330	2788	0	260	256	
青岛	上海	上海航空公司		FM5534	201712211215	201712211335	3080	0.42	110	106	
青岛	上海	上海航空公司		FM5536	201711201310	201711201430	3577	0.4	130	120	
青岛	上海	中国国际航空公司		CA4665	201711251550	201711251700	3455	0.4	180	176	
青岛	上海	中国国际航空公司		CA1535	201711241605	201711241720	2882	0.3	170	167	
青岛	上海	上海航空公司		FM5512	201711151630	201711151750	2651	0.2	140	131	
青岛	上海	上海航空公司		FM5514	201712211740	201712211900	1492	0.1	120	114	
青岛	上海	上海航空公司		FM5544	201712032045	201712032205	1596	0.1	250	246	
青岛	上海	中国国际航空公司		CA3140	201711261100	201711261155	1578	0.4	130	125	
青岛	上海	中国南方航空(集团)公司	CZ6225	201712061620	201712061740	1930	0.2	160	151	
青岛	深圳	中国国际航空公司		CA4731	201711080815	201711081230	2626	0.2	180	174	
青岛	深圳	中国南方航空(集团)公司	CZ6311	201712291040	201712291325	2125	0	160	153	
青岛	深圳	中国南方航空(集团)公司	CZ6357	201712171150	201712171450	2372	0.2	260	255	
青岛	深圳	中国国际航空公司		CA4689	201711021550	201711022000	1961	0.36	110	104	
青岛	深圳	中国国际航空公司		CA4681	201712041635	201712041935	2894	0.3	100	96	
青岛	沈阳	中国南方航空(集团)公司	CZ3983	201711061115	201711061235	3698	0.06	260	251	
青岛	沈阳	中国国际航空公司		CA4637	201711051150	201711051310	2150	0.2	190	185	
青岛	沈阳	中国国际航空公司		CA4989	201711161410	201711161525	2947	0.4	100	93	
青岛	沈阳	中国南方航空(集团)公司	CZ6312	201711261835	201711261940	3081	0.02	100	93	
青岛	太原	中国国际航空公司		CA4715	201710310830	201710311045	2644	0.2	180	177	
青岛	太原	中国国际航空公司		CA4607	201712061415	201712061550	1306	0.1	300	292	
青岛	天津	中国国际航空公司		CA4717	201710310745	201710310840	1994	0	240	233	
青岛	天津	中国国际航空公司		CA4777	201712251735	201712251835	2972	0	170	164	
青岛	温州	中国国际航空公司		CA4731	201711180815	201711181005	2346	0	120	114	
青岛	温州	中国南方航空(集团)公司	CZ6259	201712241200	201712241350	1595	0.2	260	254	
青岛	乌鲁木齐	中国南方航空(集团)公司	CZ6962	201712301630	201712302245	2645	0.46	140	133	
青岛	武汉	中国南方航空(集团)公司	CZ3632	201711251545	201711251740	2310	0	190	180	
青岛	武汉	中国国际航空公司		CA4639	201711231810	201711232005	2509	0.1	290	287	
青岛	武汉	海航集团祥鹏航空公司		8L9960	201712251920	201712252105	2349	0.3	110	104	
青岛	武汉	中国南方航空(集团)公司	CZ3670	201711252125	201711252255	2475	0.2	110	102	
青岛	西安	中国国际航空公司		CA4733	201712171440	201712171640	2811	0.4	240	232	
青岛	西安	中国南方航空(集团)公司	CZ6423	201711071640	201711071845	3537	0.47	300	294	
青岛	西安	中国南方航空(集团)公司	CZ6569	201711081710	201711081900	2506	0.1	200	192	
青岛	银川	中国国际航空公司		CA4795	201711300810	201711301115	2295	0.4	190	187	
青岛	张家界	中国南方航空(集团)公司	CZ3984	201711261535	201711261920	1385	0.1	160	151	
青岛	长春	中国国际航空公司		CA4647	201711251110	201711251250	2746	0.3	110	103	
青岛	长春	中国国际航空公司		CA4955	201712141410	201712141550	1978	0	270	266	
青岛	长春	中国南方航空(集团)公司	CZ6358	201711231950	201711232125	2874	0.3	290	284	
青岛	长春	中国南方航空(集团)公司	CZ6570	201712252250	201712252355	3051	0.2	160	156	
青岛	长沙	中国国际航空公司		CA4705	201712010805	201712011120	1772	0.3	130	127	
青岛	长沙	中国南方航空(集团)公司	CZ3984	201712251535	201712251745	2892	0.3	300	296	
青岛	郑州	中国国际航空公司		CA4751	201711100755	201711100920	3303	0.37	180	172	
青岛	郑州	中国国际航空公司		CA4615	201712040910	201712041035	3526	0.1	140	131	
青岛	郑州	中国南方航空(集团)公司	CZ6962	201711011630	201711011745	1978	0.4	290	281	
青岛	郑州	中国南方航空(集团)公司	CZ6386	201712302025	201712302140	3087	0.5	110	104	
 腾冲	重庆	中国南方航空(集团)公司	CZ8170	201711231430	201711231555	2423	0.2	150	143	
 腾冲	昆明	海航集团祥鹏航空公司		8L9968	201712300905	201712300950	1763	0.1	170	165	
铜仁	广州	中国南方航空(集团)公司	CZ3246	201711231325	201711231445	2722	0.38	290	286	
通辽	北京	中国国际航空公司		CA1124	201712281600	201712281720	2358	0.5	290	284	
通辽	呼和浩特	中国国际航空公司		CA1250	201711301100	201711301240	2402	0.3	170	163	
济南	北京	中国国际航空公司		CA1151	201711170755	201711170850	1323	0.3	100	95	
济南	北京	中国国际航空公司		CA1155	201712131120	201712131215	2888	0	210	201	
济南	北京	中国国际航空公司		CA1157	201711131710	201711131805	3053	0.3	180	175	
济南	北京	中国国际航空公司		CA1159	201711102035	201711102125	2068	0.2	250	245	
济南	成都	中国国际航空公司		CA4901	201712280730	201712280955	3415	0.3	290	287	
济南	成都	中国南方航空(集团)公司	CZ6441	201712101135	201712101400	1796	0.4	220	215	
济南	成都	四川航空股份有限公司		3U8812	201712291435	201712291645	2948	0.14	140	134	
济南	成都	中国南方航空(集团)公司	CZ6435	201711021755	201711022015	1802	0.1	220	215	
济南	成都	四川航空股份有限公司		3U8844	201711121935	201711122205	2336	0.2	170	160	
济南	重庆	中国国际航空公司		CA1197	201711090745	201711090950	1942	0.36	250	244	
济南	重庆	中国国际航空公司		CA4768	201711041620	201711041825	1607	0.07	280	274	
济南	重庆	中国国际航空公司		CA4762	201711041700	201711041905	1411	0.3	190	185	
济南	重庆	四川航空股份有限公司		3U8948	201712251850	201712252050	1973	0.1	190	180	
济南	大连	四川航空股份有限公司		3U8811	201711171100	201711171200	1770	0.1	250	246	
济南	大连	中国南方航空(集团)公司	CZ6436	201712262340	201712260040	2458	0.5	120	110	
济南	福州	中国国际航空公司		CA1177	201712050740	201712050940	2052	0.4	100	95	
济南	福州	中国国际航空公司		CA4991	201712031515	201712031815	3533	0.4	110	104	
济南	广州	中国国际航空公司		CA1175	201712070900	201712071130	2218	0.3	180	176	
济南	广州	中国南方航空(集团)公司	CZ3510	201712221120	201712221345	1828	0.35	290	282	
济南	广州	中国国际航空公司		CA1171	201712231705	201712231930	2398	0.2	300	294	
济南	广州	中国南方航空(集团)公司	CZ3708	201711281940	201711282215	1483	0.4	230	223	
济南	贵阳	中国国际航空公司		CA4963	201711210745	201711211125	2629	0.4	290	287	
济南	贵阳	中国国际航空公司		CA4919	201711121545	201711121920	2841	0.2	180	177	
济南	贵阳	中国南方航空(集团)公司	CZ3792	201712191710	201712192100	3711	0.4	100	97	
济南	桂林	中国国际航空公司		CA4951	201711180805	201711181225	2812	0.2	130	127	
济南	桂林	中国南方航空(集团)公司	CZ3272	201712101220	201712101625	2863	0.1	130	124	
济南	哈尔滨	中国国际航空公司		CA4761	201712101055	201712101300	2826	0.42	150	140	
济南	哈尔滨	四川航空股份有限公司		3U8843	201712201350	201712201550	2000	0.1	280	276	
济南	海口	中国国际航空公司		CA1185	201712220815	201712221240	1950	0.4	300	297	
济南	海口	中国国际航空公司		CA1183	201712061820	201712062240	2519	0.24	110	104	
济南	杭州	中国国际航空公司		CA4951	201711060805	201711060930	1525	0.2	100	93	
济南	杭州	中国国际航空公司		CA4974	201711051150	201711051310	2411	0.2	240	234	
济南	杭州	中国国际航空公司		CA4985	201712041440	201712041605	2159	0.4	290	283	
济南	合肥	中国国际航空公司		CA4919	201711061545	201711061645	1404	0.5	100	90	
济南	呼和浩特	中国国际航空公司		CA4953	201711090810	201711091050	2046	0.2	230	226	
济南	呼和浩特	中国国际航空公司		CA4981	201711091525	201711091705	1349	0.2	240	230	
济南	呼和浩特	中国国际航空公司		CA4977	201711191845	201711192015	1350	0.06	130	126	
济南	昆明	中国国际航空公司		CA1197	201712230745	201712231150	1996	0.1	110	101	
济南	昆明	海航集团祥鹏航空公司		8L9930	201711241150	201711241450	2160	0.4	260	255	
济南	昆明	四川航空股份有限公司		3U8948	201712011850	201712012240	1836	0.1	250	241	
济南	昆明	海航集团祥鹏航空公司		8L9904	201711201940	201711202230	1885	0.3	160	151	
济南	昆明	海航集团祥鹏航空公司		8L9942	201712192000	201712192300	3409	0.48	100	93	
济南	兰州	中国国际航空公司		CA4965	201712130750	201712131100	3463	0.4	200	191	
济南	南京	中国国际航空公司		CA4971	201711160810	201711160910	1697	0.19	250	246	
济南	南京	中国国际航空公司		CA4991	201712271515	201712271615	1735	0.3	170	161	
济南	南宁	中国国际航空公司		CA4933	201711160805	201711161205	1532	0.1	290	282	
济南	宁波	中国国际航空公司		CA4971	201711090810	201711091040	2233	0.3	250	240	
济南	青岛	中国国际航空公司		CA4716	201712181255	201712181335	3108	0.2	240	230	
济南	青岛	中国国际航空公司		CA4796	201711191410	201711191450	3617	0.04	180	170	
济南	三亚	中国国际航空公司		CA1177	201711170740	201711171235	2777	0.2	150	142	
济南	三亚	中国国际航空公司		CA4949	201711071845	201711072155	2466	0.1	110	103	
济南	厦门	中国国际航空公司		CA4974	201712191150	201712191510	3218	0.2	260	253	
济南	厦门	中国国际航空公司		CA4985	201711261440	201711261810	3077	0.44	170	160	
济南	厦门	中国国际航空公司		CA4980	201712221905	201712222115	2304	0.4	260	252	
济南	厦门	中国国际航空公司		CA4982	201712072000	201712072205	3613	0.1	210	201	
济南	上海	中国国际航空公司		CA1161	201711270800	201711270925	2802	0.43	300	293	
济南	上海	上海航空公司		FM5524	201712070800	201712070920	2799	0.1	140	133	
济南	上海	中国国际航空公司		CA1163	201712131230	201712131400	2387	0.4	200	197	
济南	上海	上海航空公司		FM5528	201711221340	201711221500	3647	0	110	101	
济南	上海	上海航空公司		FM5526	201711161655	201711161815	1913	0.5	270	264	
济南	上海	中国国际航空公司		CA1167	201711281800	201711281920	2662	0.1	230	226	
济南	上海	上海航空公司		FM5530	201711191840	201711192000	3594	0.3	130	125	
济南	深圳	中国国际航空公司		CA1185	201711070815	201711071055	2888	0.2	180	176	
济南	深圳	中国国际航空公司		CA1189	201712081720	201712082000	2504	0.4	300	297	
济南	沈阳	中国南方航空(集团)公司	CZ3621	201711131020	201711131140	1486	0.2	160	151	
济南	沈阳	海航集团祥鹏航空公司		8L9941	201711191500	201711191640	2565	0.23	170	163	
济南	太原	中国国际航空公司		CA4715	201712290945	201712291045	2414	0.5	280	272	
济南	太原	中国国际航空公司		CA4979	201712291525	201712291630	2893	0.2	230	224	
济南	温州	中国国际航空公司		CA4907	201711100810	201711100955	2647	0.4	130	122	
济南	温州	中国国际航空公司		CA4805	201712041435	201712041620	3423	0.1	220	214	
济南	乌鲁木齐	中国国际航空公司		CA4911	201711021350	201711021905	2188	0.02	150	145	
济南	乌鲁木齐	中国南方航空(集团)公司	CZ6960	201711091725	201711092325	1904	0.1	160	156	
济南	武汉	中国国际航空公司		CA4933	201711080805	201711080930	1758	0.5	210	205	
济南	武汉	中国南方航空(集团)公司	CZ3272	201711121220	201711121355	3229	0.2	160	157	
济南	武汉	中国南方航空(集团)公司	CZ3622	201711021440	201711021605	2285	0.1	290	280	
